total_vaccs,ppl_vaccd,ppl_fully_vaccd,daily_vaccs,total_vaccs_per_100,ppl_fully_vaccd_per_100,daily_vaccs_per_million,clusters
1094522.96,5341596.08,3041823.96,137,27.29,11.26,4531,0
1094522.96,5341596.08,3041823.96,145,27.29,11.26,4795,0
1094522.96,5341596.08,3041823.96,153,27.29,11.26,5060,0
21403,12562,8841,161,70.78,29.24,5325,0
1094522.96,5341596.08,3041823.96,155,27.29,11.26,5126,0
1094522.96,5341596.08,3041823.96,149,27.29,11.26,4928,0
1094522.96,5341596.08,3041823.96,144,27.29,11.26,4762,0
1094522.96,5341596.08,3041823.96,138,27.29,11.26,4564,0
1094522.96,5341596.08,3041823.96,132,27.29,11.26,4366,0
1094522.96,5341596.08,3041823.96,126,27.29,11.26,4167,0
22247,12993,9254,121,73.58,30.6,4002,0
0,0,3041823.96,112209.42,0,11.26,3376.55,0
754,754,3041823.96,754,0.17,11.26,1723,0
822,822,3041823.96,411,0.19,11.26,939,0
1214,1214,3041823.96,405,0.28,11.26,926,0
2560,2560,3041823.96,640,0.59,11.26,1463,0
3194,3194,3041823.96,639,0.73,11.26,1461,0
4026,4026,3041823.96,671,0.92,11.26,1534,0
4341,4341,3041823.96,620,0.99,11.26,1417,0
5028,5028,3041823.96,611,1.15,11.26,1397,0
5145,5145,3041823.96,618,1.18,11.26,1413,0
6090,6090,3041823.96,697,1.39,11.26,1593,0
6638,6638,3041823.96,583,1.52,11.26,1333,0
6701,6701,3041823.96,501,1.53,11.26,1145,0
7503,7503,3041823.96,497,1.72,11.26,1136,0
7725,7725,3041823.96,483,1.77,11.26,1104,0
8454,8454,3041823.96,489,1.93,11.26,1118,0
1094522.96,5341596.08,3041823.96,519,27.29,11.26,1186,0
9099,9099,3041823.96,430,2.08,11.26,983,0
9861,9861,3041823.96,460,2.25,11.26,1051,0
10715,10715,3041823.96,573,2.45,11.26,1310,0
11506,11506,3041823.96,572,2.63,11.26,1307,0
1094522.96,5341596.08,3041823.96,599,27.29,11.26,1369,0
12324,12324,3041823.96,553,2.82,11.26,1264,0
1094522.96,5341596.08,3041823.96,551,27.29,11.26,1259,0
12947,12842,105,550,2.96,0.02,1257,0
13485,13363,122,518,3.08,0.03,1184,0
14126,13898,228,487,3.23,0.05,1113,0
14876,14526,350,481,3.4,0.08,1099,0
1094522.96,5341596.08,3041823.96,460,27.29,11.26,1051,0
1094522.96,5341596.08,3041823.96,438,27.29,11.26,1001,0
1094522.96,5341596.08,3041823.96,430,27.29,11.26,983,0
15905,15043,862,423,3.64,0.2,967,0
16632,15441,1191,450,3.8,0.27,1029,0
17776,15989,1787,521,4.06,0.41,1191,0
19163,16764,2399,612,4.38,0.55,1399,0
1094522.96,5341596.08,3041823.96,706,27.29,11.26,1614,0
20990,17811,3179,800,4.8,0.73,1829,0
21030,17811,3219,769,4.81,0.74,1758,0
23188,19108,4080,1040,5.3,0.93,2377,0
25065,20218,4847,1205,5.73,1.11,2754,0
1094522.96,5341596.08,3041823.96,1102,27.29,11.26,2519,0
1094522.96,5341596.08,3041823.96,965,27.29,11.26,2206,0
1094522.96,5341596.08,3041823.96,895,27.29,11.26,2046,0
1094522.96,5341596.08,3041823.96,826,27.29,11.26,1888,0
1094522.96,5341596.08,3041823.96,881,27.29,11.26,2014,0
1094522.96,5341596.08,3041823.96,634,27.29,11.26,1449,0
28051,22252,5799,427,6.41,1.33,976,0
1094522.96,5341596.08,3041823.96,616,27.29,11.26,1408,0
1094522.96,5341596.08,3041823.96,805,27.29,11.26,1840,0
33305,25032,8273,994,7.61,1.89,2272,0
35946,27233,8713,1311,8.22,1.99,2997,0
35946,27233,8713,1250,8.22,1.99,2857,0
38964,29633,9331,1620,8.91,2.13,3703,0
42146,32247,9899,2014,9.63,2.26,4604,0
45802,35308,10494,2286,10.47,2.4,5225,0
49371,38422,10949,2545,11.29,2.5,5817,0
49425,38458,10967,2303,11.3,2.51,5264,0
52775,41655,11120,2404,12.06,2.54,5495,0
1094522.96,5341596.08,3041823.96,2487,27.29,11.26,5685,0
1094522.96,5341596.08,3041823.96,2138,27.29,11.26,4887,0
1094522.96,5341596.08,3041823.96,1766,27.29,11.26,4037,0
55085,43779,11306,1326,12.59,2.58,3031,0
1094522.96,5341596.08,3041823.96,912,27.29,11.26,2085,0
1094522.96,5341596.08,3041823.96,1001,27.29,11.26,2288,0
1094522.96,5341596.08,3041823.96,618,27.29,11.26,1413,0
1094522.96,5341596.08,3041823.96,632,27.29,11.26,1445,0
58450,47040,11410,646,13.36,2.61,1477,0
1094522.96,5341596.08,3041823.96,685,27.29,11.26,1566,0
60156,48719,11437,724,13.75,2.61,1655,0
61225,49763,11462,781,13.99,2.62,1785,0
61289,49825,11464,694,14.01,2.62,1586,0
1094522.96,5341596.08,3041823.96,673,27.29,11.26,1538,0
62343,50846,11497,652,14.25,2.63,1490,0
63486,51908,11578,719,14.51,2.65,1643,0
1094522.96,5341596.08,3041823.96,716,27.29,11.26,1637,0
1094522.96,5341596.08,3041823.96,712,27.29,11.26,1627,0
65972,54164,11808,678,15.08,2.7,1550,0
66038,54222,11816,678,15.09,2.7,1550,0
66972,55005,11967,737,15.31,2.74,1685,0
1094522.96,5341596.08,3041823.96,869,27.29,11.26,1986,0
69877,57353,12524,913,15.97,2.86,2087,0
1094522.96,5341596.08,3041823.96,983,27.29,11.26,2247,0
1094522.96,5341596.08,3041823.96,1053,27.29,11.26,2407,0
1094522.96,5341596.08,3041823.96,1123,27.29,11.26,2567,0
1094522.96,5341596.08,3041823.96,1302,27.29,11.26,2976,0
76471,63432,13039,1357,17.48,2.98,3102,0
1094522.96,5341596.08,3041823.96,1370,27.29,11.26,3132,0
79554,66091,13463,1382,18.18,3.08,3159,0
82193,67828,14365,1571,18.79,3.28,3591,0
84458,69737,14721,1706,19.31,3.36,3900,0
87409,72300,15109,1939,19.98,3.45,4432,0
87792,72680,15112,1806,20.07,3.45,4128,0
91146,75584,15562,2096,20.83,3.56,4791,0
92295,76733,15562,2040,21.1,3.56,4663,0
96017,80057,15960,2352,21.95,3.65,5376,0
1719,1719,3041823.96,112209.42,0.02,11.26,3376.55,0
4608,4608,3041823.96,2889,0.07,11.26,416,0
1094522.96,5341596.08,3041823.96,1477,27.29,11.26,213,0
4739,4739,3041823.96,1007,0.07,11.26,145,0
1094522.96,5341596.08,3041823.96,799,27.29,11.26,115,0
1094522.96,5341596.08,3041823.96,675,27.29,11.26,97,0
1094522.96,5341596.08,3041823.96,592,27.29,11.26,85,0
5448,5448,3041823.96,533,0.08,11.26,77,0
7913,7913,3041823.96,472,0.11,11.26,68,0
11117,11117,3041823.96,920,0.16,11.26,132,0
13355,13355,3041823.96,1231,0.19,11.26,177,0
13473,13473,3041823.96,1222,0.19,11.26,176,0
1094522.96,5341596.08,3041823.96,1246,27.29,11.26,179,0
14161,14161,3041823.96,1270,0.2,11.26,183,0
15780,15780,3041823.96,1476,0.23,11.26,212,0
17038,17038,3041823.96,1304,0.25,11.26,188,0
17686,17686,3041823.96,938,0.25,11.26,135,0
18126,18126,3041823.96,682,0.26,11.26,98,0
18332,18332,3041823.96,694,0.26,11.26,100,0
18453,18453,3041823.96,662,0.27,11.26,95,0
19638,18524,1114,782,0.28,0.02,113,0
22226,19058,3168,921,0.32,0.05,133,0
24127,19834,4293,1013,0.35,0.06,146,0
25251,20719,4532,1081,0.36,0.07,156,0
26101,21496,4605,1139,0.38,0.07,164,0
26119,21509,4610,1112,0.38,0.07,160,0
26143,21533,4610,1099,0.38,0.07,158,0
26798,22129,4669,1023,0.39,0.07,147,0
29122,23667,5455,985,0.42,0.08,142,0
32917,25245,7672,1256,0.47,0.11,181,0
37636,26753,10883,1769,0.54,0.16,255,0
40805,27856,12949,2101,0.59,0.19,302,0
41020,27957,13063,2129,0.59,0.19,306,0
41125,28041,13084,2140,0.59,0.19,308,0
42634,28978,13656,2262,0.61,0.2,326,0
45917,30817,15100,2399,0.66,0.22,345,0
50124,33691,16433,2458,0.72,0.24,354,0
54025,36929,17096,2341,0.78,0.25,337,0
56860,39468,17392,2294,0.82,0.25,330,0
57016,39624,17392,2285,0.82,0.25,329,0
57038,39646,17392,2273,0.82,0.25,327,0
58888,41407,17481,2322,0.85,0.25,334,0
62428,44482,17946,2359,0.9,0.26,340,0
66163,47551,18612,2291,0.95,0.27,330,0
71123,51435,19688,2443,1.02,0.28,352,0
74694,54123,20571,2548,1.07,0.3,367,0
75320,54646,20674,2615,1.08,0.3,376,0
75388,54690,20698,2621,1.08,0.3,377,0
77436,56113,21323,2650,1.11,0.31,381,0
81338,58562,22776,2701,1.17,0.33,389,0
85920,61813,24107,2822,1.24,0.35,406,0
90514,65073,25441,2770,1.3,0.37,399,0
104268,77518,26750,4225,1.5,0.38,608,0
108356,81433,26923,4719,1.56,0.39,679,0
119354,92381,26973,6281,1.72,0.39,904,0
131063,103111,27952,7661,1.89,0.4,1103,0
148226,118549,29677,9555,2.13,0.43,1375,0
168462,136454,32008,11792,2.42,0.46,1697,0
188512,153793,34719,14000,2.71,0.5,2015,0
204439,167258,37181,14310,2.94,0.54,2059,0
209760,172393,37367,14486,3.02,0.54,2085,0
212445,175066,37379,13299,3.06,0.54,1914,0
223539,184764,38775,13211,3.22,0.56,1901,0
243772,202247,41525,13649,3.51,0.6,1964,0
248169,206296,41873,11387,3.57,0.6,1639,0
268544,221832,46712,11433,3.86,0.67,1645,0
284464,234526,49938,11432,4.09,0.72,1645,0
287118,237067,50051,11051,4.13,0.72,1590,0
288631,238575,50056,10884,4.15,0.72,1566,0
294132,243479,50653,10085,4.23,0.73,1451,0
302151,250507,51644,8340,4.35,0.74,1200,0
309145,256410,52735,8711,4.45,0.76,1254,0
324446,270587,53859,7986,4.67,0.78,1149,0
336660,279324,57336,7457,4.85,0.83,1073,0
337904,280137,57767,7255,4.86,0.83,1044,0
338879,280462,58417,7178,4.88,0.84,1033,0
341707,281713,59994,6796,4.92,0.86,978,0
345994,284266,61728,6263,4.98,0.89,901,0
350702,286950,63752,5937,5.05,0.92,854,0
356052,289311,66741,4515,5.12,0.96,650,0
362721,293176,69545,3723,5.22,1,536,0
366547,295794,70753,4092,5.28,1.02,589,0
368905,297681,71224,4289,5.31,1.03,617,0
376370,302517,73853,4952,5.42,1.06,713,0
388805,310415,78390,6116,5.6,1.13,880,0
401309,321332,79977,7230,5.78,1.15,1041,0
415601,332467,83134,8507,5.98,1.2,1224,0
430228,343120,87108,9644,6.19,1.25,1388,0
434158,346392,87766,9659,6.25,1.26,1390,0
436541,348327,88214,9662,6.28,1.27,1391,0
445547,355220,90327,9882,6.41,1.3,1422,0
458731,365650,93081,9989,6.6,1.34,1438,0
472443,377440,95003,10162,6.8,1.37,1462,0
486002,388595,97407,10057,6.99,1.4,1447,0
498085,398203,99882,9694,7.17,1.44,1395,0
502078,401514,100564,9703,7.23,1.45,1396,0
503570,402693,100877,9576,7.25,1.45,1378,0
510049,407622,102427,9215,7.34,1.47,1326,0
519635,414790,104845,8701,7.48,1.51,1252,0
533453,425706,107747,8716,7.68,1.55,1254,0
552516,442439,110077,9502,7.95,1.58,1368,0
567396,454711,112685,9902,8.17,1.62,1425,0
571062,458084,112978,9855,8.22,1.63,1418,0
572662,459409,113253,9870,8.24,1.63,1420,0
579992,465348,114644,9992,8.35,1.65,1438,0
590495,474072,116423,10123,8.5,1.68,1457,0
605377,485498,119879,10275,8.71,1.73,1479,0
620375,496994,123381,9694,8.93,1.78,1395,0
634129,507245,126884,9533,9.13,1.83,1372,0
637216,509196,128020,9451,9.17,1.84,1360,0
638443,509905,128538,9397,9.19,1.85,1352,0
645486,514417,131069,9356,9.29,1.89,1346,0
657333,521956,135377,9548,9.46,1.95,1374,0
676501,533316,143185,10161,9.74,2.06,1462,0
698517,546700,151817,11163,10.05,2.18,1607,0
716940,556719,160221,11830,10.32,2.31,1703,0
721170,558405,162765,11993,10.38,2.34,1726,0
723240,559274,163966,12114,10.41,2.36,1743,0
734150,564282,169868,12666,10.57,2.44,1823,0
750899,572924,177975,13367,10.81,2.56,1924,0
776254,585719,190535,14250,11.17,2.74,2051,0
803176,595509,207667,14951,11.56,2.99,2152,0
815463,602109,213354,14075,11.74,3.07,2026,0
821218,606144,215074,14293,11.82,3.1,2057,0
824623,608428,216195,14483,11.87,3.11,2084,0
833510,613677,219833,14194,12,3.16,2043,0
844643,619256,225387,13392,12.16,3.24,1927,0
877124,625922,251202,14410,12.62,3.62,2074,0
884254,629749,254505,11583,12.73,3.66,1667,0
922371,638468,283903,15273,13.27,4.09,2198,0
932419,642807,289612,15886,13.42,4.17,2286,0
938064,646068,291996,16206,13.5,4.2,2332,0
963539,651694,311845,18576,13.87,4.49,2673,0
999287,661204,338083,22092,14.38,4.87,3179,0
1035763,673441,362322,22663,14.91,5.21,3262,0
1073523,685543,387980,27038,15.45,5.58,3891,0
1106760,697366,409394,26341,15.93,5.89,3791,0
1113351,700203,413148,25847,16.02,5.95,3720,0
1116741,702012,414729,25525,16.07,5.97,3673,0
1134977,709006,425971,24491,16.33,6.13,3525,0
1161048,720124,440924,23109,16.71,6.35,3326,0
1191397,733149,458248,22233,17.15,6.59,3200,0
1225601,746125,479476,21725,17.64,6.9,3127,0
1250667,756201,494466,20558,18,7.12,2959,0
1257015,758350,498665,20523,18.09,7.18,2954,0
1260683,759630,501053,20563,18.14,7.21,2959,0
1265855,760923,504932,18697,18.22,7.27,2691,0
1282717,766754,515963,17381,18.46,7.43,2501,0
1303575,777089,526486,16025,18.76,7.58,2306,0
1321786,787995,533791,13741,19.02,7.68,1978,0
1341130,796827,544303,12923,19.3,7.83,1860,0
1348204,799293,548911,13027,19.4,7.9,1875,0
1353249,801064,552185,13224,19.48,7.95,1903,0
1365923,805538,560385,14295,19.66,8.06,2057,0
1383971,812072,571899,14465,19.92,8.23,2082,0
1405952,819332,586620,14625,20.23,8.44,2105,0
1429105,827703,601402,15331,20.57,8.66,2206,0
1450850,834815,616035,15674,20.88,8.87,2256,0
1456841,837157,619684,15520,20.97,8.92,2234,0
1464251,840111,624140,15857,21.07,8.98,2282,0
1478774,844483,634291,16122,21.28,9.13,2320,0
1500534,851993,648541,16652,21.6,9.33,2397,0
1524541,860007,664534,16941,21.94,9.56,2438,0
1548304,867873,680431,17028,22.28,9.79,2451,0
1568793,874457,694336,16849,22.58,9.99,2425,0
1573761,876614,697147,16703,22.65,10.03,2404,0
1577024,878290,698734,16110,22.7,10.06,2319,0
1586678,882269,704409,15415,22.84,10.14,2218,0
1602136,888892,713244,14515,23.06,10.26,2089,0
1619744,895526,724218,13600,23.31,10.42,1957,0
1637956,902058,735898,12807,23.57,10.59,1843,0
1653186,907614,745572,12056,23.79,10.73,1735,0
1657042,909571,747471,11897,23.85,10.76,1712,0
1660175,911349,748826,11879,23.89,10.78,1710,0
1668677,915302,753375,11714,24.02,10.84,1686,0
1681399,921437,759962,11323,24.2,10.94,1630,0
1695298,927575,767723,10793,24.4,11.05,1553,0
1709510,933338,776172,10222,24.6,11.17,1471,0
1721790,938397,783393,9801,24.78,11.27,1411,0
1724896,939901,784995,9693,24.82,11.3,1395,0
1727616,941280,786336,9634,24.86,11.32,1386,0
1735675,944704,790971,9571,24.98,11.38,1377,0
1748265,950212,798053,9552,25.16,11.49,1375,0
1761277,955804,805473,9426,25.35,11.59,1357,0
1773581,961406,812175,9153,25.52,11.69,1317,0
1785306,966942,818364,9074,25.69,11.78,1306,0
1788904,968924,819980,9144,25.75,11.8,1316,0
1791061,970086,820975,9064,25.78,11.82,1304,0
1798875,974405,824470,9029,25.89,11.87,1299,0
1810576,980315,830261,8902,26.06,11.95,1281,0
200,200,3041823.96,112209.42,0,11.26,3376.55,0
1094522.96,5341596.08,3041823.96,960,27.29,11.26,46,0
1094522.96,5341596.08,3041823.96,960,27.29,11.26,46,0
1094522.96,5341596.08,3041823.96,960,27.29,11.26,46,0
1094522.96,5341596.08,3041823.96,960,27.29,11.26,46,0
1094522.96,5341596.08,3041823.96,960,27.29,11.26,46,0
1094522.96,5341596.08,3041823.96,960,27.29,11.26,46,0
1094522.96,5341596.08,3041823.96,960,27.29,11.26,46,0
7881,7881,3041823.96,960,0.04,11.26,46,0
1094522.96,5341596.08,3041823.96,1176,27.29,11.26,56,0
1094522.96,5341596.08,3041823.96,1393,27.29,11.26,67,0
1094522.96,5341596.08,3041823.96,1609,27.29,11.26,77,0
17775,17775,3041823.96,1825,0.09,11.26,87,0
1094522.96,5341596.08,3041823.96,1770,27.29,11.26,85,0
1094522.96,5341596.08,3041823.96,1715,27.29,11.26,82,0
1094522.96,5341596.08,3041823.96,1660,27.29,11.26,79,0
1094522.96,5341596.08,3041823.96,1389,27.29,11.26,66,0
1094522.96,5341596.08,3041823.96,1118,27.29,11.26,53,0
1094522.96,5341596.08,3041823.96,847,27.29,11.26,41,0
1094522.96,5341596.08,3041823.96,576,27.29,11.26,28,0
1094522.96,5341596.08,3041823.96,576,27.29,11.26,28,0
1094522.96,5341596.08,3041823.96,576,27.29,11.26,28,0
1094522.96,5341596.08,3041823.96,576,27.29,11.26,28,0
1094522.96,5341596.08,3041823.96,576,27.29,11.26,28,0
1094522.96,5341596.08,3041823.96,576,27.29,11.26,28,0
1094522.96,5341596.08,3041823.96,576,27.29,11.26,28,0
25833,25833,3041823.96,576,0.12,11.26,28,0
0,0,3041823.96,112209.42,0,11.26,3376.55,0
339,339,3041823.96,339,0,11.26,20,0
1094522.96,5341596.08,3041823.96,458,27.29,11.26,27,0
1492,1492,3041823.96,497,0.01,11.26,30,0
1094522.96,5341596.08,3041823.96,840,27.29,11.26,50,0
1094522.96,5341596.08,3041823.96,1045,27.29,11.26,63,0
7091,7091,3041823.96,1182,0.04,11.26,71,0
11016,11016,3041823.96,1574,0.07,11.26,94,0
12167,12167,3041823.96,1690,0.07,11.26,101,0
16612,16612,3041823.96,2242,0.1,11.26,134,0
21660,21660,3041823.96,2881,0.13,11.26,172,0
1094522.96,5341596.08,3041823.96,3077,27.29,11.26,184,0
28134,28134,3041823.96,3273,0.17,11.26,196,0
37379,37379,3041823.96,4327,0.22,11.26,259,0
44505,44505,3041823.96,4784,0.27,11.26,286,0
54350,54286,64,6026,0.33,0,360,0
60270,59928,342,6237,0.36,0,373,0
63825,63217,608,6024,0.38,0,360,0
1094522.96,5341596.08,3041823.96,5986,27.29,11.26,358,0
69777,68299,1478,5949,0.42,0.01,356,0
87069,84736,2333,7099,0.52,0.01,425,0
114283,108409,5874,9968,0.68,0.04,596,0
135543,125668,9875,11599,0.81,0.06,694,0
151231,140096,11135,12994,0.9,0.07,777,0
167773,153718,14055,14850,1,0.08,888,0
178910,162927,15983,16016,1.07,0.1,958,0
185052,167487,17565,16468,1.11,0.11,985,0
198636,175675,22961,15938,1.19,0.14,953,0
221672,188026,33646,15341,1.33,0.2,918,0
254090,214209,39881,16935,1.52,0.24,1013,0
284894,237379,47515,19095,1.7,0.28,1142,0
308173,255641,52532,20057,1.84,0.31,1200,0
327250,270466,56784,21191,1.96,0.34,1267,0
336900,279307,57593,21693,2.02,0.34,1298,0
346135,286020,60115,21071,2.07,0.36,1260,0
372685,297585,75100,21573,2.23,0.45,1290,0
402917,308459,94458,21261,2.41,0.56,1272,0
1094522.96,5341596.08,3041823.96,19626,27.29,11.26,1174,0
441640,317247,124393,19067,2.64,0.74,1140,0
456503,322021,134482,18465,2.73,0.8,1104,0
463872,323689,140183,18139,2.77,0.84,1085,0
475703,328401,147302,18510,2.85,0.88,1107,0
488990,334311,154679,16615,2.92,0.93,994,0
505830,341912,163918,14702,3.03,0.98,879,0
531619,354087,177532,15620,3.18,1.06,934,0
557113,366169,190944,16496,3.33,1.14,987,0
581186,376147,205039,17812,3.48,1.23,1065,0
595466,383462,212004,18799,3.56,1.27,1124,0
611651,391456,220195,19421,3.66,1.32,1162,0
627769,400666,227103,19826,3.75,1.36,1186,0
645765,407249,238516,19991,3.86,1.43,1196,0
671847,430117,241730,20033,4.02,1.45,1198,0
721181,475856,245325,23438,4.31,1.47,1402,0
777514,529935,247579,28047,4.65,1.48,1678,0
830031,581591,248440,33509,4.96,1.49,2004,0
886524,635244,251280,39268,5.3,1.5,2349,0
945715,692569,253146,45421,5.66,1.51,2717,0
1011649,756526,255123,52269,6.05,1.53,3126,0
1071260,813826,257434,57059,6.41,1.54,3413,0
1174035,913171,260864,64693,7.02,1.56,3869,0
1237988,972028,265960,65782,7.4,1.59,3935,0
1286585,1018605,267980,65222,7.7,1.6,3901,0
1371536,1099811,271725,69287,8.2,1.63,4144,0
1446457,1170029,276428,71535,8.65,1.65,4279,0
1482123,1203636,278487,67211,8.86,1.67,4020,0
1508813,1223322,285491,62508,9.02,1.71,3739,0
1541896,1241947,299949,52552,9.22,1.79,3143,0
1555438,1253531,301907,45350,9.3,1.81,2712,0
1559128,1257214,301914,38935,9.33,1.81,2329,0
1656026,1274846,381180,40641,9.91,2.28,2431,0
1710932,1277688,433244,37782,10.23,2.59,2260,0
1775364,1280434,494930,41892,10.62,2.96,2506,0
1845972,1281406,564566,48166,11.04,3.38,2881,0
1915966,1282196,633770,53439,11.46,3.79,3196,0
1978548,1293974,684574,60444,11.83,4.09,3615,0
2027968,1295660,732308,66977,12.13,4.38,4006,0
2073616,1295973,777643,59656,12.4,4.65,3568,0
2117564,1298851,818713,58090,12.67,4.9,3474,0
1094522.96,5341596.08,3041823.96,57710,27.29,11.26,3452,0
2241102,1329433,911669,56447,13.4,5.45,3376,0
2284788,1339566,945222,52689,13.67,5.65,3151,0
2334709,1363820,970889,50880,13.96,5.81,3043,0
2407503,1422722,984781,54219,14.4,5.89,3243,0
2469822,1465985,1003837,56601,14.77,6,3385,0
2543234,1515447,1027787,60810,15.21,6.15,3637,0
2608983,1565292,1043691,61379,15.6,6.24,3671,0
2686691,1606007,1080684,63656,16.07,6.46,3807,0
2765622,1663249,1102373,68691,16.54,6.59,4109,0
2826589,1718708,1107881,70269,16.91,6.63,4203,0
2884922,1773994,1110928,68203,17.26,6.64,4079,0
2942768,1825488,1117280,67564,17.6,6.68,4041,0
3001566,1877840,1123726,65476,17.95,6.72,3916,0
3069337,1939773,1129564,65765,18.36,6.76,3934,0
3132686,1996775,1135911,63714,18.74,6.79,3811,0
3180915,2040255,1140660,59328,19.03,6.82,3549,0
3214835,2066813,1148022,55464,19.23,6.87,3317,0
3267516,2082282,1185234,54656,19.54,7.09,3269,0
3333079,2100151,1232928,55759,19.94,7.37,3335,0
3416265,2133116,1283149,59243,20.43,7.67,3543,0
3503884,2168239,1335645,62078,20.96,7.99,3713,0
3590729,2198547,1392182,65435,21.48,8.33,3914,0
3673639,2226446,1447193,70389,21.97,8.66,4210,0
3767116,2253044,1514072,78897,22.53,9.06,4719,0
3840027,2269860,1570167,81787,22.97,9.39,4892,0
3927869,2280875,1646994,84970,23.49,9.85,5082,0
4005373,2306822,1698551,84158,23.96,10.16,5034,0
4113384,2362101,1751283,87071,24.6,10.47,5208,0
4219733,2418285,1801448,89858,25.24,10.77,5375,0
4329034,2464835,1864199,93628,25.89,11.15,5600,0
4438196,2514790,1923406,95869,26.55,11.5,5734,0
4528839,2567493,1961346,98402,27.09,11.73,5886,0
4613562,2625338,1988224,97956,27.59,11.89,5859,0
4671201,2648859,2022342,95118,27.94,12.1,5689,0
4723944,2665822,2058122,87223,28.25,12.31,5217,0
4782587,2688014,2094573,80408,28.61,12.53,4809,0
4839260,2710359,2128901,72889,28.94,12.73,4360,0
4894315,2735199,2159116,65160,29.27,12.91,3897,0
4938642,2754341,2184301,58543,29.54,13.06,3502,0
4969942,2766198,2203744,50911,29.73,13.18,3045,0
5005581,2770433,2235148,47769,29.94,13.37,2857,0
5050186,2770611,2279575,46606,30.21,13.63,2788,0
5128310,2794894,2333416,49389,30.67,13.96,2954,0
