,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines
9812,Germany,DEU,18/01/2021,1282648,1244193,38455,78322,1.53,0.05,935,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9813,Germany,DEU,19/01/2021,1401601,1326723,74878,84167,1.67,0.09,1005,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9814,Germany,DEU,20/01/2021,1534102,1404685,129417,87339,1.83,0.15,1042,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9815,Germany,DEU,21/01/2021,1639408,1468716,170692,90560,1.96,0.2,1081,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9816,Germany,DEU,22/01/2021,1741089,1536958,204131,92208,2.08,0.24,1101,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9817,Germany,DEU,23/01/2021,1827799,1577662,250137,96432,2.18,0.3,1151,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9818,Germany,DEU,24/01/2021,1875284,1603316,271968,96350,2.24,0.32,1150,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9819,Germany,DEU,25/01/2021,1966238,1655600,310638,97656,2.35,0.37,1166,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9820,Germany,DEU,26/01/2021,2063596,1706197,357399,94571,2.46,0.43,1129,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9821,Germany,DEU,27/01/2021,2172725,1756873,415852,91232,2.59,0.5,1089,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9822,Germany,DEU,28/01/2021,2264895,1803164,461731,89355,2.7,0.55,1066,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9823,Germany,DEU,29/01/2021,2372283,1853089,519194,90171,2.83,0.62,1076,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9824,Germany,DEU,30/01/2021,2460376,1887529,572847,90368,2.94,0.68,1079,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9825,Germany,DEU,31/01/2021,2517350,1913382,603968,91724,3,0.72,1095,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9826,Germany,DEU,1/02/2021,2636999,1971337,665662,95823,3.15,0.79,1144,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9827,Germany,DEU,2/02/2021,2768998,2036093,732905,100772,3.3,0.87,1203,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9828,Germany,DEU,3/02/2021,2930168,2099704,830465,108206,3.5,0.99,1291,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9829,Germany,DEU,4/02/2021,3063300,2160997,902304,114058,3.66,1.08,1361,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9830,Germany,DEU,5/02/2021,3209700,2230006,979695,119631,3.83,1.17,1428,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9831,Germany,DEU,6/02/2021,3303267,2275331,1027937,120413,3.94,1.23,1437,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9832,Germany,DEU,7/02/2021,3356537,2303553,1052985,119884,4.01,1.26,1431,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9833,Germany,DEU,8/02/2021,3465438,2356533,1108906,118348,4.14,1.32,1413,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9834,Germany,DEU,9/02/2021,3599481,2416754,1182728,118640,4.3,1.41,1416,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9835,Germany,DEU,10/02/2021,3753678,2494136,1259543,117644,4.48,1.5,1404,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9836,Germany,DEU,11/02/2021,3897121,2569263,1327861,119117,4.65,1.58,1422,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9837,Germany,DEU,12/02/2021,4052111,2648728,1403389,120344,4.84,1.68,1436,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9838,Germany,DEU,13/02/2021,4159320,2710493,1448834,122293,4.96,1.73,1460,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9839,Germany,DEU,14/02/2021,4224551,2750011,1474548,124002,5.04,1.76,1480,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9840,Germany,DEU,15/02/2021,4349807,2819530,1530286,126338,5.19,1.83,1508,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9841,Germany,DEU,16/02/2021,4483753,2897201,1586562,126325,5.35,1.89,1508,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9842,Germany,DEU,17/02/2021,4634333,2991504,1642840,125808,5.53,1.96,1502,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9843,Germany,DEU,18/02/2021,4778454,3082650,1695816,125905,5.7,2.02,1503,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9844,Germany,DEU,19/02/2021,4936501,3185290,1751224,126341,5.89,2.09,1508,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9845,Germany,DEU,20/02/2021,5048435,3260978,1787471,127016,6.03,2.13,1516,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9846,Germany,DEU,21/02/2021,5134152,3318331,1815836,129943,6.13,2.17,1551,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9847,Germany,DEU,22/02/2021,5289182,3415924,1873274,134196,6.31,2.24,1602,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9848,Germany,DEU,23/02/2021,5458540,3524890,1933667,139255,6.52,2.31,1662,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9849,Germany,DEU,24/02/2021,5633956,3641191,1992783,142803,6.72,2.38,1704,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9850,Germany,DEU,25/02/2021,5822623,3770717,2051924,149167,6.95,2.45,1780,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9851,Germany,DEU,26/02/2021,6034659,3915913,2118764,156880,7.2,2.53,1872,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9852,Germany,DEU,27/02/2021,6182284,4023645,2158657,161978,7.38,2.58,1933,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9853,Germany,DEU,28/02/2021,6285022,4102315,2182726,164410,7.5,2.61,1962,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9854,Germany,DEU,1/03/2021,6482932,4250451,2232500,170536,7.74,2.66,2035,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9855,Germany,DEU,2/03/2021,6701465,4416892,2284592,177561,8,2.73,2119,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9856,Germany,DEU,3/03/2021,6947438,4592647,2354810,187640,8.29,2.81,2240,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9857,Germany,DEU,4/03/2021,7191635,4774036,2417618,195573,8.58,2.89,2334,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9858,Germany,DEU,5/03/2021,7466977,4980978,2486019,204617,8.91,2.97,2442,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9859,Germany,DEU,6/03/2021,7668564,5133917,2534667,212326,9.15,3.03,2534,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9860,Germany,DEU,7/03/2021,7816043,5247920,2568143,218717,9.33,3.07,2610,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9861,Germany,DEU,8/03/2021,8053387,5433672,2619735,224351,9.61,3.13,2678,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9862,Germany,DEU,9/03/2021,8305424,5630863,2674581,229137,9.91,3.19,2735,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9863,Germany,DEU,10/03/2021,8593300,5851703,2741617,235123,10.26,3.27,2806,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9864,Germany,DEU,11/03/2021,8877316,6074840,2802496,240812,10.6,3.34,2874,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9865,Germany,DEU,12/03/2021,9203528,6330217,2873331,248079,10.98,3.43,2961,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9866,Germany,DEU,13/03/2021,9444021,6520434,2923607,253637,11.27,3.49,3027,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9867,Germany,DEU,14/03/2021,9613921,6654688,2959253,256840,11.47,3.53,3066,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9868,Germany,DEU,15/03/2021,9861509,6843044,3018485,258303,11.77,3.6,3083,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9869,Germany,DEU,16/03/2021,10040374,6953776,3086618,247850,11.98,3.68,2958,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9870,Germany,DEU,17/03/2021,10245309,7077845,3167484,236001,12.23,3.78,2817,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9871,Germany,DEU,18/03/2021,10438635,7195768,3242887,223046,12.46,3.87,2662,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9872,Germany,DEU,19/03/2021,10683414,7356433,3327001,211412,12.75,3.97,2523,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9873,Germany,DEU,20/03/2021,10903643,7523406,3380257,208517,13.01,4.03,2489,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9874,Germany,DEU,21/03/2021,11068172,7649749,3418443,207750,13.21,4.08,2480,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9875,Germany,DEU,22/03/2021,11337340,7842534,3494826,210833,13.53,4.17,2516,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9876,Germany,DEU,23/03/2021,11637859,8059310,3578569,228212,13.89,4.27,2724,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9877,Germany,DEU,24/03/2021,11976668,8308523,3668165,247337,14.29,4.38,2952,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9878,Germany,DEU,25/03/2021,12309142,8559856,3749306,267215,14.69,4.47,3189,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9879,Germany,DEU,26/03/2021,12682558,8844899,3837679,285592,15.14,4.58,3409,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9880,Germany,DEU,27/03/2021,12963660,9063678,3900003,294288,15.47,4.65,3512,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9881,Germany,DEU,28/03/2021,13159967,9206738,3953252,298828,15.71,4.72,3567,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9882,Germany,DEU,29/03/2021,13465319,9423534,4041808,303997,16.07,4.82,3628,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9883,Germany,DEU,30/03/2021,13794180,9659868,4134335,308046,16.46,4.93,3677,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9884,Germany,DEU,31/03/2021,14130396,9894601,4235818,307675,16.87,5.06,3672,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9885,Germany,DEU,1/04/2021,14456720,10130426,4326317,306797,17.25,5.16,3662,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9886,Germany,DEU,2/04/2021,14682394,10288141,4394276,285691,17.52,5.24,3410,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9887,Germany,DEU,3/04/2021,14914110,10455542,4458591,278636,17.8,5.32,3326,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9888,Germany,DEU,4/04/2021,15107095,10598162,4508956,278161,18.03,5.38,3320,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9889,Germany,DEU,5/04/2021,15354879,10775782,4579120,269937,18.33,5.47,3222,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9890,Germany,DEU,6/04/2021,15728511,11054755,4673779,276333,18.77,5.58,3298,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9891,Germany,DEU,7/04/2021,16396150,11626110,4770063,323679,19.57,5.69,3863,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9892,Germany,DEU,8/04/2021,17094340,12236780,4857583,376803,20.4,5.8,4497,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9893,Germany,DEU,9/04/2021,17725705,12779275,4946453,434759,21.16,5.9,5189,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9894,Germany,DEU,10/04/2021,18098068,13086586,5011505,454851,21.6,5.98,5429,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9895,Germany,DEU,11/04/2021,18361838,13300031,5061830,464963,21.92,6.04,5550,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9896,Germany,DEU,12/04/2021,18779951,13641783,5138192,489296,22.41,6.13,5840,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9897,Germany,DEU,13/04/2021,19355178,14143375,5211827,518095,23.1,6.22,6184,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9898,Germany,DEU,14/04/2021,20128022,14833055,5294991,533125,24.02,6.32,6363,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
9899,Germany,DEU,15/04/2021,20805743,15440813,5364955,530200,24.83,6.4,6328,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
