total_vaccs,ppl_vaccd,ppl_fully_vaccd,daily_vaccs,total_vaccs_per_100,ppl_fully_vaccd_per_100,daily_vaccs_per_million
1094522.96,5341596.08,3041823.96,5358,27.29,11.26,5977
1094522.96,5341596.08,3041823.96,5471,27.29,11.26,6103
1094522.96,5341596.08,3041823.96,5584,27.29,11.26,6229
1094522.96,5341596.08,3041823.96,5697,27.29,11.26,6355
1094522.96,5341596.08,3041823.96,5810,27.29,11.26,6481
1094522.96,5341596.08,3041823.96,5923,27.29,11.26,6607
1094522.96,5341596.08,3041823.96,6036,27.29,11.26,6733
322299,278954,43345,6036,35.95,4.84,6733
1094522.96,5341596.08,3041823.96,6335,27.29,11.26,7067
1094522.96,5341596.08,3041823.96,6634,27.29,11.26,7400
1094522.96,5341596.08,3041823.96,6933,27.29,11.26,7734
1094522.96,5341596.08,3041823.96,7232,27.29,11.26,8067
1094522.96,5341596.08,3041823.96,7531,27.29,11.26,8401
1094522.96,5341596.08,3041823.96,7830,27.29,11.26,8735
379199,324462,54737,8129,42.3,6.11,9068
1767,5341596.08,3041823.96,112209.42,0.03,11.26,3376.55
1094522.96,5341596.08,3041823.96,459,27.29,11.26,83
1094522.96,5341596.08,3041823.96,459,27.29,11.26,83
1094522.96,5341596.08,3041823.96,459,27.29,11.26,83
3604,5341596.08,3041823.96,459,0.07,11.26,83
5445,5341596.08,3041823.96,736,0.1,11.26,133
1094522.96,5341596.08,3041823.96,839,27.29,11.26,151
8155,5341596.08,3041823.96,913,0.15,11.26,165
11135,5341596.08,3041823.96,1273,0.2,11.26,230
1094522.96,5341596.08,3041823.96,1353,27.29,11.26,244
1094522.96,5341596.08,3041823.96,1433,27.29,11.26,259
14196,5341596.08,3041823.96,1513,0.26,11.26,273
17617,5341596.08,3041823.96,1739,0.32,11.26,314
23126,5341596.08,3041823.96,2332,0.42,11.26,421
33033,5341596.08,3041823.96,3554,0.6,11.26,641
43143,5341596.08,3041823.96,4573,0.78,11.26,825
1094522.96,5341596.08,3041823.96,4971,27.29,11.26,897
1094522.96,5341596.08,3041823.96,5369,27.29,11.26,969
54568,5341596.08,3041823.96,5767,0.98,11.26,1041
55824,5341596.08,3041823.96,5458,1.01,11.26,985
62061,5341596.08,3041823.96,5562,1.12,11.26,1004
78300,5341596.08,3041823.96,6467,1.41,11.26,1167
91260,5341596.08,3041823.96,6874,1.65,11.26,1241
1094522.96,5341596.08,3041823.96,7253,27.29,11.26,1309
1094522.96,5341596.08,3041823.96,7633,27.29,11.26,1378
110651,106098,4553,8012,2,0.08,1446
117007,110047,6960,8740,2.11,0.13,1577
126910,117555,9355,9264,2.29,0.17,1672
138323,127783,10540,8575,2.5,0.19,1548
151790,137551,14239,8647,2.74,0.26,1561
162277,144520,17757,9222,2.93,0.32,1664
1094522.96,5341596.08,3041823.96,8404,27.29,11.26,1517
163760,145557,18203,7587,2.96,0.33,1369
163973,145770,18203,6709,2.96,0.33,1211
173372,149951,23421,6637,3.13,0.42,1198
193917,159624,34293,7942,3.5,0.62,1433
207303,164636,42667,7930,3.74,0.77,1431
217844,169194,48650,7938,3.93,0.88,1433
220116,170335,49781,8157,3.97,0.9,1472
220636,170641,49995,8125,3.98,0.9,1466
227427,173558,53869,9065,4.1,0.97,1636
233775,178005,55770,8629,4.22,1.01,1557
247536,187384,60152,7660,4.47,1.09,1382
261342,197540,63802,7720,4.72,1.15,1393
273115,206283,66832,7896,4.93,1.21,1425
276469,209510,66959,8050,4.99,1.21,1453
277186,210194,66992,8079,5,1.21,1458
283926,216463,67463,8071,5.12,1.22,1457
298189,229558,68631,9202,5.38,1.24,1661
314100,243973,70127,9509,5.67,1.27,1716
333631,262145,71486,10327,6.02,1.29,1864
349139,276280,72859,10861,6.3,1.31,1960
1094522.96,5341596.08,3041823.96,11392,27.29,11.26,2056
1094522.96,5341596.08,3041823.96,12301,27.29,11.26,2220
1094522.96,5341596.08,3041823.96,12348,27.29,11.26,2229
377441,302342,75099,11322,6.81,1.36,2043
396861,319559,77302,11823,7.16,1.4,2134
426806,347082,79724,13311,7.7,1.44,2402
442671,361744,80927,13362,7.99,1.46,2412
451999,370874,81125,13684,8.16,1.46,2470
466538,384476,82062,14750,8.42,1.48,2662
1094522.96,5341596.08,3041823.96,15245,27.29,11.26,2751
487619,404436,83183,15740,8.8,1.5,2841
509187,425545,83642,16047,9.19,1.51,2896
532902,448680,84222,15157,9.62,1.52,2736
565456,480647,84809,17541,10.21,1.53,3166
1094522.96,5341596.08,3041823.96,16275,27.29,11.26,2937
566387,481577,84810,14264,10.22,1.53,2574
575749,490735,85014,14096,10.39,1.53,2544
600476,515218,85258,16122,10.84,1.54,2910
625039,539618,85421,16550,11.28,1.54,2987
651289,565463,85826,16912,11.75,1.55,3052
674128,587848,86280,15525,12.17,1.56,2802
682945,596638,86307,16718,12.33,1.56,3017
683782,597471,86311,16771,12.34,1.56,3027
697411,610873,86538,17380,12.59,1.56,3137
723154,636349,86805,17525,13.05,1.57,3163
758780,671647,87133,19106,13.69,1.57,3448
788536,701203,87333,19607,14.23,1.58,3539
812039,724524,87515,19702,14.66,1.58,3556
819654,732121,87533,19530,14.79,1.58,3525
821334,733798,87536,19650,14.82,1.58,3546
830412,742812,87600,19000,14.99,1.58,3429
847501,759827,87674,17764,15.3,1.58,3206
871543,783740,87803,16109,15.73,1.58,2907
898208,809974,88234,15667,16.21,1.59,2828
921123,832602,88521,15583,16.62,1.6,2812
1094522.96,5341596.08,3041823.96,15291,27.29,11.26,2760
932253,843706,88547,15846,16.83,1.6,2860
951354,862639,88715,17277,17.17,1.6,3118
981534,892580,88954,19148,17.71,1.61,3456
1020206,930842,89364,21238,18.41,1.61,3833
1054985,965298,89687,22397,19.04,1.62,4042
1061536,971827,89709,20059,19.16,1.62,3620
1063590,973876,89714,19557,19.2,1.62,3530
1063870,974153,89717,18802,19.2,1.62,3393
1065419,975697,89722,16295,19.23,1.62,2941
1083567,993227,90340,14576,19.56,1.63,2631
1120653,1028848,91805,14350,20.23,1.66,2590
1160319,1066860,93459,15048,20.94,1.69,2716
1186035,1091652,94383,17786,21.41,1.7,3210
1219580,1124365,95215,22284,22.01,1.72,4022
1229239,1133993,95246,23624,22.19,1.72,4264
1293219,1190340,102879,32543,23.34,1.86,5873
1094522.96,5341596.08,3041823.96,33342,27.29,11.26,6018
1340701,1230792,109909,31435,24.2,1.98,5673
1384090,1267678,116412,31967,24.98,2.1,5769
1094522.96,5341596.08,3041823.96,32333,27.29,11.26,5836
1440648,1318725,121923,31581,26,2.2,5700
1444597,1321867,122730,30765,26.07,2.22,5553
1471536,1346684,124852,25474,26.56,2.25,4598
1570979,1430756,140223,36288,28.35,2.53,6549
1094522.96,5341596.08,3041823.96,37354,27.29,11.26,6742
1633376,1485461,147915,35612,29.48,2.67,6427
1094522.96,5341596.08,3041823.96,35121,27.29,11.26,6339
1683060,1529600,153460,34630,30.38,2.77,6250
1094522.96,5341596.08,3041823.96,35536,27.29,11.26,6414
1703632,1548850,154782,33157,30.75,2.79,5984
1757197,1597841,159356,26603,31.71,2.88,4801
1094522.96,5341596.08,3041823.96,27418,27.29,11.26,4948
1831007,1664774,166233,28233,33.05,3,5096
1861185,1692571,168614,28995,33.59,3.04,5233
1863380,1694744,168636,25760,33.63,3.04,4649
1866796,1698107,168689,24779,33.69,3.04,4472
1894418,1723088,171330,27255,34.19,3.09,4919
1990774,1804953,185821,33368,35.93,3.35,6022
1094522.96,5341596.08,3041823.96,36539,27.29,11.26,6595
2108973,1903818,205155,39709,38.06,3.7,7167
2154469,1943842,210627,41898,38.88,3.8,7562
1094522.96,5341596.08,3041823.96,41677,27.29,11.26,7522
2155763,1944725,211038,41281,38.91,3.81,7450
2253383,2014653,238730,51281,40.67,4.31,9255
1094522.96,5341596.08,3041823.96,39328,27.29,11.26,7098
2278754,2031941,246813,32697,41.13,4.45,5901
2370423,2092493,277930,37350,42.78,5.02,6741
2387156,2105016,282140,33241,43.08,5.09,5999
1094522.96,5341596.08,3041823.96,35830,27.29,11.26,6467
2424693,2133397,291296,38419,43.76,5.26,6934
1094522.96,5341596.08,3041823.96,27616,27.29,11.26,4984
2468703,2161597,307106,28948,44.56,5.54,5225
2533353,2201667,331686,36371,45.72,5.99,6564
2635201,2267023,368178,37825,47.56,6.64,6827
2661869,2285568,376301,39245,48.04,6.79,7083
2667880,2290907,376973,37422,48.15,6.8,6754
1094522.96,5341596.08,3041823.96,41064,27.29,11.26,7411
2756404,2345128,411276,44244,49.75,7.42,7985
2810669,2375612,435057,48852,50.73,7.85,8817
1094522.96,5341596.08,3041823.96,47147,27.29,11.26,8509
2916093,2436782,479311,40127,52.63,8.65,7242
2939551,2453879,485672,39669,53.05,8.77,7160
1094522.96,5341596.08,3041823.96,39027,27.29,11.26,7044
2942586,2456153,486433,32921,53.11,8.78,5942
2976651,2476248,500403,31464,53.72,9.03,5679
3035338,2510921,524417,32096,54.78,9.46,5793
3157341,2582439,574902,41994,56.98,10.38,7579
3222023,2620440,601583,43704,58.15,10.86,7888
1094522.96,5341596.08,3041823.96,41641,27.29,11.26,7515
3240047,2631961,608086,42711,58.48,10.97,7709
3246294,2636209,610085,43387,58.59,11.01,7831
3292288,2665787,626501,45091,59.42,11.31,8138
3331391,2691057,640334,42293,60.13,11.56,7633
3382623,2721652,660971,32183,61.05,11.93,5808
3421475,2744650,676825,28493,61.75,12.22,5142
3493579,2788162,705417,37506,63.05,12.73,6769
3556222,2830820,725402,45168,64.18,13.09,8152
3574132,2845519,728613,46834,64.51,13.15,8453
3578059,2848931,729128,40824,64.58,13.16,7368
3643845,2896238,747607,44636,65.76,13.49,8056
3707724,2938365,769359,46443,66.92,13.89,8382
3867556,3037611,829945,63726,69.8,14.98,11501
3916915,3069289,847626,60477,70.69,15.3,10915
3929061,3077639,851422,53263,70.91,15.37,9613
3950537,3091297,859240,53772,71.3,15.51,9705
1094522.96,5341596.08,3041823.96,57583,27.29,11.26,10393
4011742,3128243,883499,52557,72.4,15.95,9486
1094522.96,5341596.08,3041823.96,56928,27.29,11.26,10274
4200693,3219930,980763,47591,75.81,17.7,8589
4200712,3219935,980777,40542,75.82,17.7,7317
1094522.96,5341596.08,3041823.96,39696,27.29,11.26,7164
4213157,3227042,986115,37517,76.04,17.8,6771
1094522.96,5341596.08,3041823.96,40989,27.29,11.26,7398
4322972,3290624,1032348,44461,78.02,18.63,8024
1094522.96,5341596.08,3041823.96,40963,27.29,11.26,7393
4462940,3349834,1113106,37464,80.55,20.09,6762
4511814,3368631,1143183,44443,81.43,20.63,8021
4525698,3372413,1153285,45538,81.68,20.81,8219
1094522.96,5341596.08,3041823.96,45599,27.29,11.26,8230
4538998,3376415,1162583,38705,81.92,20.98,6986
21,21,3041823.96,112209.42,0,11.26,3376.55
95,95,3041823.96,74,0,11.26,1
203,203,3041823.96,91,0,11.26,1
328,328,3041823.96,102,0,11.26,2
416,416,3041823.96,99,0,11.26,1
492,492,3041823.96,94,0,11.26,1
583,583,3041823.96,94,0,11.26,1
682,682,3041823.96,94,0,11.26,1
2164,2164,3041823.96,296,0,11.26,4
7594,7594,3041823.96,1056,0.01,11.26,16
18930,18930,3041823.96,2657,0.03,11.26,39
47608,47608,3041823.96,6742,0.07,11.26,100
83969,83969,3041823.96,11925,0.12,11.26,176
94930,94930,3041823.96,13478,0.14,11.26,199
100582,100582,3041823.96,14271,0.15,11.26,211
139755,139755,3041823.96,19656,0.21,11.26,291
200846,200846,3041823.96,27607,0.3,11.26,409
264855,264855,3041823.96,35132,0.39,11.26,520
345005,345005,3041823.96,42485,0.51,11.26,629
412686,412686,3041823.96,46960,0.61,11.26,695
432548,432470,78,48231,0.64,0,714
443082,442962,120,48929,0.66,0,724
527821,527539,282,55438,0.78,0,821
656678,656270,408,65119,0.97,0,964
792369,791804,565,75359,1.17,0,1115
948286,947586,700,86183,1.4,0,1276
1067498,1066636,862,93545,1.58,0,1385
1105449,1104537,912,96129,1.64,0,1423
1114861,1113922,939,95968,1.65,0,1420
1193128,1190970,2158,95044,1.77,0,1407
1295235,1289965,5270,91222,1.92,0.01,1350
1406658,1395792,10866,87756,2.08,0.02,1299
1543657,1518428,25229,85053,2.28,0.04,1259
1651993,1609479,42514,83499,2.45,0.06,1236
1684931,1638191,46740,82783,2.49,0.07,1225
1691493,1643074,48419,82376,2.5,0.07,1219
1764305,1694759,69546,81597,2.61,0.1,1208
1869685,1765574,104111,82064,2.77,0.15,1215
1977755,1836683,141072,81585,2.93,0.21,1208
2108579,1917441,191138,80703,3.12,0.28,1194
2221194,1984710,236484,81314,3.29,0.35,1204
2252974,2006089,246885,81149,3.33,0.37,1201
2262845,2010918,251927,81622,3.35,0.37,1208
2354806,2056889,297917,84357,3.49,0.44,1249
2492134,2121804,370330,88921,3.69,0.55,1316
2638299,2191215,447084,94363,3.9,0.66,1397
2823289,2277045,546244,102101,4.18,0.81,1511
2975429,2354961,620468,107748,4.4,0.92,1595
3016654,2376694,639960,109097,4.46,0.95,1615
3028447,2381296,647151,109372,4.48,0.96,1619
3142132,2418464,723668,112475,4.65,1.07,1665
3292196,2467779,824417,114295,4.87,1.22,1692
3444629,2517218,927411,115190,5.1,1.37,1705
3631389,2585443,1045946,115443,5.37,1.55,1709
3786145,2649437,1136708,115817,5.6,1.68,1714
3832608,2667470,1165138,116565,5.67,1.72,1725
3841852,2670342,1171510,116201,5.69,1.73,1720
3951620,2706957,1244663,115641,5.85,1.84,1712
4088431,2759702,1328729,113748,6.05,1.97,1684
4227804,2817951,1409853,111882,6.26,2.09,1656
4418169,2916915,1501254,112397,6.54,2.22,1664
4601185,3028916,1572269,116434,6.81,2.33,1723
4674459,3080209,1594250,120264,6.92,2.36,1780
4684566,3085902,1598664,120388,6.93,2.37,1782
4801166,3149708,1651458,121364,7.11,2.44,1796
4966970,3249259,1717711,125506,7.35,2.54,1858
5146563,3363298,1783265,131251,7.62,2.64,1943
5376435,3524283,1852152,136895,7.96,2.74,2026
5638276,3722758,1915518,148156,8.35,2.84,2193
5861883,3928543,1933340,169632,8.68,2.86,2511
5987394,4048583,1938811,186118,8.86,2.87,2755
6143424,4153812,1989612,191751,9.09,2.94,2838
6370393,4324001,2046392,200489,9.43,3.03,2967
6603842,4500230,2103612,208183,9.77,3.11,3081
6907095,4740370,2166725,218666,10.22,3.21,3236
7252518,5032261,2220257,230606,10.73,3.29,3413
7497048,5261481,2235567,233595,11.1,3.31,3457
7562836,5323832,2239004,225063,11.19,3.31,3331
7751865,5480212,2271653,229777,11.47,3.36,3401
7930994,5619812,2311182,222943,11.74,3.42,3300
8118212,5768238,2349974,216339,12.02,3.48,3202
8328345,5933737,2394608,203036,12.33,3.54,3005
8593237,6161146,2432091,191531,12.72,3.6,2835
8770068,6326192,2443876,181860,12.98,3.62,2692
8821513,6375010,2446503,179811,13.06,3.62,2661
9023428,6542630,2480798,181652,13.36,3.67,2689
9313399,6790189,2523210,197486,13.78,3.73,2923
9611393,7044327,2567066,213312,14.23,3.8,3157
9994994,7383164,2611830,238093,14.79,3.87,3524
10393056,7739308,2653748,257117,15.38,3.93,3806
10603371,7932971,2670400,261900,15.69,3.95,3876
10665534,7991402,2674132,263432,15.79,3.96,3899
10920818,8192382,2728436,271056,16.16,4.04,4012
11273343,8475201,2798142,279992,16.69,4.14,4144
11606657,8735572,2871085,285038,17.18,4.25,4219
12005721,9046787,2958934,287247,17.77,4.38,4251
12376624,9325534,3051090,283367,18.32,4.52,4194
12578031,9465070,3112961,282094,18.62,4.61,4175
12641663,9510035,3131628,282304,18.71,4.64,4178
12711582,9568946,3142636,255823,18.81,4.65,3786
13033557,9783027,3250530,251459,19.29,4.81,3722
13406007,10039999,3366008,257050,19.84,4.98,3805
13861353,10373901,3487452,265090,20.52,5.16,3924
14384367,10780399,3603968,286820,21.29,5.33,4245
14677814,10991088,3686726,299969,21.72,5.46,4440
14767397,11046072,3721325,303676,21.86,5.51,4495
15117091,11280523,3836568,343644,22.37,5.68,5086
15568211,11586647,3981564,362093,23.04,5.89,5359
15998206,11877207,4120999,370314,23.68,6.1,5481
16478783,12209897,4268886,373919,24.39,6.32,5534
16960796,12546113,4414683,368061,25.1,6.53,5448
17237898,12732942,4504956,365726,25.51,6.67,5413
17323881,12783495,4540386,365212,25.64,6.72,5405
17665452,12986650,4678802,364052,26.15,6.92,5388
18087574,13238005,4849569,359909,26.77,7.18,5327
18506368,13487967,5018401,358309,27.39,7.43,5303
18978698,13771997,5206701,357131,28.09,7.71,5286
19453808,14063801,5390868,356145,28.79,7.98,5271
19753878,14252280,5504011,359426,29.24,8.15,5320
19861240,14320757,5543013,362480,29.4,8.2,5365
20235789,14539165,5701989,367191,29.95,8.44,5435
20704865,14820682,5898941,373899,30.64,8.73,5534
21184650,15117229,6091963,382612,31.35,9.02,5663
21734435,15470835,6304034,393677,32.17,9.33,5827
22288028,15839546,6508002,404889,32.99,9.63,5993
22504970,16003940,6562449,393013,33.31,9.71,5817
22633152,16094283,6600731,395987,33.5,9.77,5861
23087576,16379016,6775356,407398,34.17,10.03,6030
23623614,16690687,7007977,416964,34.96,10.37,6171
24169924,17012421,7238561,426468,35.77,10.71,6312
24783690,17386926,7489074,435608,36.68,11.08,6447
25409556,17755395,7765380,445933,37.61,11.49,6600
25695746,17974639,7834583,455825,38.03,11.6,6747
25870970,18103093,7881981,462545,38.29,11.67,6846
26407817,18410862,8118151,474320,39.09,12.02,7020
27065269,18810070,8390521,491665,40.06,12.42,7277
27726813,19238315,8633780,508127,41.04,12.78,7521
28117774,19572362,8692138,476298,41.62,12.86,7050
28734405,20021372,8867349,474978,42.53,13.12,7030
29198708,20391622,8964992,500423,43.22,13.27,7407
29420364,20592440,8986191,507056,43.54,13.3,7505
29941585,20964447,9139756,504824,44.32,13.53,7472
30548825,21418441,9301594,497651,45.21,13.77,7366
31156505,21880702,9452539,489956,46.11,13.99,7252
31817833,22381589,9622209,528580,47.09,14.24,7823
32476318,22865434,9809359,534559,48.07,14.52,7912
32900493,23209669,9894219,528826,48.7,14.64,7827
33075072,23369791,9909103,522101,48.95,14.67,7727
33368103,23629540,9943326,489503,49.39,14.72,7245
33951738,24023729,10140168,486130,50.25,15.01,7195
34545132,24428798,10336043,484090,51.13,15.3,7165
35207553,24872324,10569034,484246,52.11,15.64,7167
35890772,25295719,10855063,487779,53.12,16.07,7219
36335830,25591233,11015755,490762,53.78,16.3,7264
36473611,25696354,11049272,485506,53.98,16.35,7186
37030106,26049154,11265390,523143,54.81,16.67,7743
37696938,26464108,11537090,535029,55.79,17.08,7919
38330869,26866875,11782455,540820,56.73,17.44,8005
39042121,27319236,12060495,547795,57.79,17.85,8108
39790188,27762251,12387657,557059,58.89,18.33,8245
40278403,28061285,12586323,563225,59.61,18.63,8336
40457070,28190782,12636415,569066,59.88,18.7,8423
41049127,28520193,12907987,574146,60.76,19.1,8498
41723025,28902579,13213804,575155,61.75,19.56,8513
42373166,29276582,13501842,577471,62.72,19.98,8547
43050980,29664716,13806550,572694,63.72,20.43,8476
43784945,30040908,14180919,570680,64.8,20.99,8446
44273562,30317872,14399786,570737,65.53,21.31,8447
44449363,30419530,14474757,570328,65.79,21.42,8441
45036236,30650204,14837366,569587,66.66,21.96,8430
45718063,30945677,15234321,570720,67.67,22.55,8447
46380047,31249571,15601052,572412,68.65,23.09,8472
47060493,31557554,15984078,572788,69.65,23.66,8478
47813087,31867078,16439196,575449,70.77,24.33,8517
48306318,32086150,16718707,576108,71.5,24.74,8527
48479632,32156760,16821997,575753,71.75,24.9,8522
49068921,32343658,17229190,576098,72.63,25.5,8527
49751002,32558093,17704453,576134,73.64,26.2,8527
50416266,32783097,18151505,576603,74.62,26.87,8534
51057103,33014286,18569477,570944,75.57,27.48,8450
51797926,33232403,19101919,569263,76.66,28.27,8426
52318080,33381383,19477622,573109,77.43,28.83,8482
52528567,33435359,19634700,578419,77.75,29.06,8561
53129314,33582540,20092710,580056,78.64,29.74,8585
53809763,33757295,20605004,579823,79.64,30.5,8582
54485196,33951478,21092440,581276,80.64,31.22,8603
55150383,34158546,21558045,584754,81.63,31.91,8655
55877402,34364708,22087652,582782,82.7,32.69,8626
56382999,34501163,22461245,580703,83.45,33.24,8595
56578638,34555354,22603199,578582,83.74,33.45,8563
57152332,34709210,23027275,574717,84.59,34.08,8506
2133,2133,3041823.96,112209.42,0.76,11.26,3376.55
1094522.96,5341596.08,3041823.96,185,27.29,11.26,659
1094522.96,5341596.08,3041823.96,185,27.29,11.26,659
1094522.96,5341596.08,3041823.96,185,27.29,11.26,659
1094522.96,5341596.08,3041823.96,185,27.29,11.26,659
1094522.96,5341596.08,3041823.96,185,27.29,11.26,659
1094522.96,5341596.08,3041823.96,185,27.29,11.26,659
1094522.96,5341596.08,3041823.96,185,27.29,11.26,659
3611,3196,415,185,1.29,0.15,659
1094522.96,5341596.08,3041823.96,208,27.29,11.26,740
1094522.96,5341596.08,3041823.96,232,27.29,11.26,826
1094522.96,5341596.08,3041823.96,255,27.29,11.26,908
1094522.96,5341596.08,3041823.96,279,27.29,11.26,993
1094522.96,5341596.08,3041823.96,302,27.29,11.26,1075
5705,4628,1077,326,2.03,0.38,1161
6155,4889,1266,363,2.19,0.45,1292
1094522.96,5341596.08,3041823.96,359,27.29,11.26,1278
1094522.96,5341596.08,3041823.96,354,27.29,11.26,1260
1094522.96,5341596.08,3041823.96,349,27.29,11.26,1242
1094522.96,5341596.08,3041823.96,344,27.29,11.26,1225
1094522.96,5341596.08,3041823.96,339,27.29,11.26,1207
8045,5930,2115,334,2.86,0.75,1189
1094522.96,5341596.08,3041823.96,309,27.29,11.26,1100
1094522.96,5341596.08,3041823.96,303,27.29,11.26,1079
1094522.96,5341596.08,3041823.96,298,27.29,11.26,1061
1094522.96,5341596.08,3041823.96,292,27.29,11.26,1040
1094522.96,5341596.08,3041823.96,286,27.29,11.26,1018
9692,6596,3096,280,3.45,1.1,997
10097,6773,3324,293,3.59,1.18,1043
1094522.96,5341596.08,3041823.96,301,27.29,11.26,1072
1094522.96,5341596.08,3041823.96,309,27.29,11.26,1100
1094522.96,5341596.08,3041823.96,318,27.29,11.26,1132
1094522.96,5341596.08,3041823.96,326,27.29,11.26,1161
1094522.96,5341596.08,3041823.96,334,27.29,11.26,1189
